Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2016-01-02 08:10:00,992.26,-1.94,271.83,-2.54,95.6,5.3,5.06,0.23,3.18,5.1,1272.01,2.34,2.96,9.28
2016-01-02 08:20:00,992.19,-1.97,271.8,-2.62,95.3,5.28,5.03,0.25,3.16,5.07,1272.1,2.61,3.65,10.43
2016-01-02 08:30:00,992.18,-2.0,271.77,-2.66,95.2,5.27,5.02,0.25,3.15,5.06,1272.21,2.91,3.77,15.36
2016-01-02 08:40:00,992.13,-1.99,271.79,-2.71,94.8,5.28,5.0,0.27,3.14,5.04,1272.11,2.61,3.49,15.61
2016-01-02 08:50:00,992.23,-2.0,271.77,-2.76,94.5,5.27,4.98,0.29,3.13,5.02,1272.3,2.66,3.77,14.69
2016-01-02 09:00:00,992.37,-2.01,271.75,-2.8,94.3,5.27,4.97,0.3,3.12,5.01,1272.53,2.3,3.45,8.99
2016-01-02 09:10:00,992.3,-2.1,271.66,-2.91,94.1,5.23,4.92,0.31,3.09,4.96,1272.89,2.35,3.21,17.51
2016-01-02 09:20:00,992.15,-2.23,271.54,-3.01,94.4,5.18,4.89,0.29,3.07,4.93,1273.34,2.86,3.55,26.39
2016-01-02 09:30:00,992.01,-2.33,271.45,-3.07,94.6,5.14,4.87,0.28,3.06,4.91,1273.63,2.77,3.53,32.69
2016-01-02 09:40:00,991.87,-2.26,271.53,-2.96,94.9,5.17,4.91,0.26,3.08,4.95,1273.1,2.95,3.53,35.06
2016-01-02 09:50:00,991.83,-2.12,271.67,-2.83,94.9,5.22,4.96,0.27,3.11,5.0,1272.38,2.43,3.05,20.2
2016-01-02 10:00:00,991.81,-2.03,271.77,-2.73,94.9,5.26,4.99,0.27,3.14,5.03,1271.9,2.49,3.05,7.9
2016-01-02 10:10:00,991.73,-1.88,271.92,-2.62,94.7,5.32,5.04,0.28,3.16,5.08,1271.09,2.87,3.89,25.71
2016-01-02 10:20:00,991.61,-1.85,271.96,-2.64,94.3,5.33,5.03,0.3,3.16,5.07,1270.78,3.06,4.19,33.36
2016-01-02 10:30:00,991.62,-1.82,271.99,-2.63,94.2,5.34,5.03,0.31,3.16,5.07,1270.67,3.74,4.65,32.34
2016-01-02 10:40:00,991.75,-1.8,272.01,-2.63,94.0,5.35,5.03,0.32,3.16,5.07,1270.7,3.3,4.59,30.98
2016-01-02 10:50:00,991.71,-1.71,272.1,-2.54,94.0,5.39,5.06,0.32,3.18,5.11,1270.22,2.63,4.39,25.26
2016-01-02 11:00:00,991.6,-1.48,272.34,-2.38,93.5,5.48,5.12,0.36,3.22,5.17,1268.98,2.16,2.93,26.75
2016-01-02 11:10:00,991.51,-1.3,272.53,-2.33,92.6,5.55,5.14,0.41,3.23,5.19,1268.01,3.68,4.81,34.03
2016-01-02 11:20:00,991.47,-1.29,272.53,-2.43,91.9,5.56,5.11,0.45,3.21,5.15,1267.96,3.92,4.73,33.44
2016-01-02 11:30:00,991.38,-1.26,272.57,-2.46,91.5,5.57,5.09,0.47,3.2,5.14,1267.72,3.81,4.61,31.94
2016-01-02 11:40:00,991.28,-1.2,272.64,-2.37,91.7,5.59,5.13,0.46,3.22,5.17,1267.27,3.07,4.25,23.28
2016-01-02 11:50:00,991.19,-1.01,272.84,-2.23,91.4,5.67,5.18,0.49,3.26,5.23,1266.25,2.44,3.13,16.51
2016-01-02 12:00:00,991.04,-0.97,272.9,-2.21,91.2,5.69,5.19,0.5,3.26,5.24,1265.85,2.96,3.85,3.71
2016-01-02 12:10:00,991.05,-0.93,272.93,-2.22,90.9,5.71,5.19,0.52,3.26,5.23,1265.67,3.52,4.49,12.2
2016-01-02 12:20:00,991.05,-0.91,272.95,-2.2,90.9,5.71,5.19,0.52,3.27,5.24,1265.59,3.16,4.25,10.42
2016-01-02 12:30:00,990.92,-0.85,273.02,-2.16,90.8,5.74,5.21,0.53,3.28,5.26,1265.15,3.37,4.73,10.7
2016-01-02 12:40:00,990.85,-0.76,273.12,-2.08,90.7,5.78,5.24,0.54,3.3,5.29,1264.61,2.69,3.29,3.52
2016-01-02 12:50:00,990.83,-0.67,273.2,-2.0,90.7,5.81,5.27,0.54,3.32,5.32,1264.18,2.79,3.89,357.8
2016-01-02 13:00:00,990.75,-0.66,273.22,-2.0,90.6,5.82,5.27,0.55,3.32,5.32,1264.03,2.69,3.57,348.8
2016-01-02 13:10:00,990.63,-0.66,273.23,-1.97,90.8,5.82,5.28,0.54,3.32,5.33,1263.88,2.71,3.49,358.1
2016-01-02 13:20:00,990.46,-0.71,273.19,-2.02,90.8,5.8,5.26,0.53,3.31,5.31,1263.9,2.95,4.13,13.31
2016-01-02 13:30:00,990.34,-0.69,273.23,-1.98,90.9,5.81,5.28,0.53,3.32,5.33,1263.63,2.98,3.97,15.21
2016-01-02 13:40:00,990.27,-0.68,273.24,-2.0,90.7,5.81,5.27,0.54,3.32,5.32,1263.49,2.4,3.09,7.21
2016-01-02 13:50:00,990.12,-0.59,273.35,-1.91,90.7,5.85,5.31,0.54,3.34,5.36,1262.86,2.04,2.6,10.41
2016-01-02 14:00:00,990.05,-0.52,273.42,-1.92,90.2,5.88,5.3,0.58,3.34,5.36,1262.44,2.17,3.01,21.38
2016-01-02 14:10:00,989.92,-0.52,273.43,-1.94,90.1,5.88,5.3,0.58,3.34,5.35,1262.3,2.21,2.89,26.19
2016-01-02 14:20:00,989.81,-0.52,273.44,-1.93,90.1,5.88,5.3,0.58,3.34,5.35,1262.15,2.03,2.46,25.35
2016-01-02 14:30:00,989.76,-0.45,273.52,-1.89,89.9,5.91,5.31,0.6,3.35,5.37,1261.74,2.23,3.21,29.12
2016-01-02 14:40:00,989.68,-0.43,273.54,-1.91,89.7,5.92,5.31,0.61,3.34,5.36,1261.57,3.02,3.85,30.56
2016-01-02 14:50:00,989.62,-0.36,273.62,-1.91,89.2,5.95,5.31,0.64,3.34,5.36,1261.14,2.48,3.25,31.11
2016-01-02 15:00:00,989.65,-0.22,273.75,-1.97,87.9,6.01,5.28,0.73,3.33,5.34,1260.58,3.01,3.85,33.65
2016-01-02 15:10:00,989.64,-0.39,273.58,-2.08,88.3,5.94,5.24,0.69,3.3,5.3,1261.37,3.13,4.01,32.93
2016-01-02 15:20:00,989.66,-0.37,273.6,-2.01,88.6,5.94,5.27,0.68,3.32,5.32,1261.29,2.08,2.99,39.96
2016-01-02 15:30:00,989.65,-0.44,273.53,-2.07,88.7,5.91,5.25,0.67,3.3,5.3,1261.62,2.06,2.68,30.6
2016-01-02 15:40:00,989.71,-0.32,273.65,-1.95,88.7,5.97,5.29,0.67,3.33,5.35,1261.1,1.58,2.8,42.44
2016-01-02 15:50:00,989.74,-0.23,273.74,-1.95,88.1,6.01,5.29,0.71,3.33,5.35,1260.71,1.52,2.0,28.83
2016-01-02 16:00:00,989.73,-0.27,273.7,-2.0,88.0,5.99,5.27,0.72,3.32,5.33,1260.9,2.61,3.81,35.2
2016-01-02 16:10:00,989.77,-0.46,273.5,-1.98,89.4,5.91,5.28,0.63,3.32,5.33,1261.83,3.03,3.81,36.38
2016-01-02 16:20:00,989.73,-0.49,273.48,-1.9,90.1,5.89,5.31,0.58,3.34,5.36,1261.91,2.72,3.33,37.55
2016-01-02 16:30:00,989.69,-0.4,273.57,-1.86,89.8,5.93,5.33,0.61,3.36,5.38,1261.41,2.51,3.05,37.97
2016-01-02 16:40:00,989.67,-0.32,273.65,-1.81,89.6,5.97,5.35,0.62,3.37,5.4,1261.02,1.84,3.01,44.75
2016-01-02 16:50:00,989.67,-0.29,273.68,-1.83,89.3,5.98,5.34,0.64,3.36,5.39,1260.9,1.9,2.36,40.33
2016-01-02 17:00:00,989.62,-0.31,273.67,-1.82,89.5,5.97,5.34,0.63,3.37,5.4,1260.91,1.63,2.2,40.74
2016-01-02 17:10:00,989.62,-0.33,273.65,-1.76,90.0,5.96,5.37,0.6,3.38,5.42,1260.97,1.32,2.02,47.98
2016-01-02 17:20:00,989.65,-0.21,273.76,-1.66,89.9,6.01,5.41,0.61,3.41,5.46,1260.47,0.49,0.84,104.4
2016-01-02 17:30:00,989.62,-0.17,273.8,-1.67,89.6,6.03,5.4,0.63,3.4,5.46,1260.26,0.87,1.68,165.3
2016-01-02 17:40:00,989.57,-0.1,273.88,-1.58,89.7,6.07,5.44,0.62,3.43,5.5,1259.82,0.66,1.18,127.4
2016-01-02 17:50:00,989.49,-0.11,273.88,-1.59,89.7,6.06,5.43,0.62,3.42,5.49,1259.79,0.57,1.48,153.1
2016-01-02 18:00:00,989.47,-0.03,273.96,-1.51,89.7,6.1,5.47,0.63,3.44,5.53,1259.36,0.24,0.52,19.78
2016-01-02 18:10:00,989.55,-0.06,273.92,-1.56,89.6,6.08,5.45,0.63,3.43,5.5,1259.64,0.21,0.64,338.7
2016-01-02 18:20:00,989.45,-0.14,273.85,-1.64,89.6,6.05,5.42,0.63,3.41,5.47,1259.88,0.41,0.72,12.0
2016-01-02 18:30:00,989.37,-0.23,273.76,-1.65,90.1,6.0,5.41,0.59,3.41,5.47,1260.21,0.75,1.48,19.22
2016-01-02 18:40:00,989.33,-0.32,273.68,-1.62,90.9,5.97,5.42,0.54,3.42,5.48,1260.56,1.3,1.72,33.71
2016-01-02 18:50:00,989.38,-0.34,273.65,-1.58,91.3,5.96,5.44,0.52,3.43,5.5,1260.72,0.51,0.8,29.98
2016-01-02 19:00:00,989.4,-0.26,273.73,-1.48,91.4,5.99,5.48,0.52,3.45,5.54,1260.34,0.45,0.8,109.4
2016-01-02 19:10:00,989.39,-0.15,273.84,-1.53,90.4,6.04,5.46,0.58,3.44,5.52,1259.85,0.46,0.76,251.8
2016-01-02 19:20:00,989.39,-0.14,273.86,-1.54,90.2,6.05,5.45,0.59,3.44,5.51,1259.77,0.53,0.84,253.5
2016-01-02 19:30:00,989.39,-0.11,273.88,-1.55,90.0,6.06,5.45,0.61,3.44,5.51,1259.65,0.39,0.68,256.9
2016-01-02 19:40:00,989.4,-0.08,273.91,-1.53,89.9,6.07,5.46,0.61,3.44,5.52,1259.54,0.51,0.94,263.6
2016-01-02 19:50:00,989.37,0.04,274.04,-1.48,89.4,6.13,5.48,0.65,3.45,5.54,1258.9,0.69,1.32,54.77
2016-01-02 20:00:00,989.34,0.2,274.2,-1.58,87.8,6.2,5.44,0.76,3.43,5.5,1258.17,1.08,2.16,71.6
2016-01-02 20:10:00,989.32,0.27,274.28,-1.72,86.4,6.23,5.38,0.85,3.39,5.44,1257.82,1.11,2.24,76.5
2016-01-02 20:20:00,989.27,0.36,274.36,-1.67,86.2,6.27,5.4,0.87,3.41,5.46,1257.36,1.06,1.98,90.7
2016-01-02 20:30:00,989.31,0.4,274.4,-1.69,85.8,6.29,5.39,0.89,3.4,5.45,1257.25,1.47,2.4,76.2
2016-01-02 20:40:00,989.33,0.32,274.32,-1.73,86.0,6.25,5.38,0.88,3.39,5.44,1257.62,1.76,2.8,44.89
2016-01-02 20:50:00,989.39,-0.02,273.97,-1.76,88.0,6.1,5.37,0.73,3.38,5.42,1259.29,2.57,3.53,17.56
2016-01-02 21:00:00,989.41,-0.25,273.74,-1.68,90.0,6.0,5.4,0.6,3.4,5.46,1260.35,2.71,3.3,3.01
2016-01-02 21:10:00,989.48,-0.42,273.56,-1.68,91.2,5.92,5.4,0.52,3.4,5.46,1261.24,2.12,2.88,5.04
2016-01-02 21:20:00,989.49,-0.59,273.4,-1.75,91.8,5.85,5.37,0.48,3.38,5.43,1262.03,3.12,4.51,10.59
2016-01-02 21:30:00,989.41,-0.73,273.26,-1.82,92.3,5.79,5.34,0.45,3.37,5.4,1262.61,2.81,3.85,12.96
2016-01-02 21:40:00,989.42,-0.87,273.12,-1.96,92.3,5.73,5.29,0.44,3.33,5.35,1263.28,3.2,4.17,22.36
2016-01-02 21:50:00,989.4,-1.02,272.97,-2.11,92.3,5.67,5.23,0.44,3.3,5.29,1263.99,3.67,4.93,24.69
2016-01-02 22:00:00,989.42,-1.32,272.67,-2.43,92.1,5.54,5.11,0.44,3.22,5.16,1265.46,3.71,4.89,25.2
2016-01-02 22:10:00,989.47,-1.57,272.41,-2.68,92.1,5.44,5.01,0.43,3.16,5.06,1266.75,3.97,5.17,25.39
2016-01-02 22:20:00,989.53,-1.69,272.29,-2.79,92.1,5.4,4.97,0.43,3.13,5.02,1267.38,3.79,5.11,24.27
2016-01-02 22:30:00,989.55,-1.79,272.18,-2.94,91.8,5.35,4.91,0.44,3.09,4.97,1267.93,3.6,4.57,28.43
2016-01-02 22:40:00,989.52,-1.96,272.02,-3.14,91.6,5.29,4.84,0.44,3.05,4.89,1268.72,4.01,5.13,30.32
2016-01-02 22:50:00,989.47,-2.06,271.92,-3.24,91.6,5.25,4.81,0.44,3.03,4.86,1269.12,3.77,4.81,31.48
2016-01-02 23:00:00,989.43,-2.12,271.87,-3.31,91.5,5.23,4.78,0.44,3.01,4.83,1269.37,3.97,5.33,27.97
2016-01-02 23:10:00,989.47,-2.26,271.72,-3.47,91.4,5.17,4.73,0.44,2.98,4.78,1270.12,3.58,4.77,21.16
2016-01-02 23:20:00,989.49,-2.41,271.57,-3.58,91.6,5.11,4.68,0.43,2.95,4.73,1270.86,3.53,5.37,24.01
2016-01-02 23:30:00,989.47,-2.52,271.46,-3.68,91.7,5.07,4.65,0.42,2.93,4.7,1271.37,3.38,4.65,23.21
2016-01-02 23:40:00,989.38,-2.62,271.37,-3.76,91.8,5.04,4.62,0.41,2.91,4.67,1271.72,3.14,4.53,17.27
2016-01-02 23:50:00,989.38,-2.67,271.32,-3.81,91.8,5.02,4.61,0.41,2.9,4.66,1271.95,3.35,4.39,21.32
2016-01-03 00:00:00,989.39,-2.69,271.3,-3.86,91.6,5.01,4.59,0.42,2.89,4.64,1272.06,3.7,4.89,27.66
2016-01-03 00:10:00,989.37,-2.73,271.25,-3.93,91.4,4.99,4.56,0.43,2.87,4.61,1272.27,3.57,4.81,27.55
2016-01-03 00:20:00,989.26,-2.78,271.21,-3.99,91.3,4.97,4.54,0.43,2.86,4.59,1272.37,3.44,4.49,28.72
2016-01-03 00:30:00,989.19,-2.8,271.2,-4.03,91.2,4.97,4.53,0.44,2.85,4.58,1272.37,3.44,4.25,30.17
2016-01-03 00:40:00,989.15,-2.8,271.2,-4.04,91.1,4.97,4.52,0.44,2.85,4.57,1272.34,3.17,3.93,28.55
2016-01-03 00:50:00,989.2,-2.8,271.2,-4.07,90.9,4.97,4.51,0.45,2.84,4.56,1272.4,3.28,4.13,30.37
2016-01-03 01:00:00,989.19,-2.87,271.14,-4.16,90.7,4.94,4.48,0.46,2.82,4.53,1272.7,3.78,4.81,31.68
2016-01-03 01:10:00,989.23,-2.9,271.1,-4.2,90.7,4.93,4.47,0.46,2.82,4.52,1272.91,3.61,4.97,29.92
2016-01-03 01:20:00,989.15,-2.93,271.07,-4.23,90.7,4.92,4.46,0.46,2.81,4.51,1272.99,3.29,4.01,29.56
2016-01-03 01:30:00,989.14,-2.94,271.07,-4.25,90.6,4.92,4.46,0.46,2.81,4.5,1272.98,3.34,4.33,31.27
2016-01-03 01:40:00,989.06,-2.94,271.08,-4.25,90.6,4.92,4.46,0.46,2.81,4.5,1272.88,2.74,3.53,29.72
2016-01-03 01:50:00,988.99,-2.93,271.08,-4.23,90.7,4.92,4.46,0.46,2.81,4.51,1272.78,2.64,3.53,28.21
2016-01-03 02:00:00,988.88,-2.93,271.09,-4.23,90.7,4.92,4.46,0.46,2.81,4.51,1272.64,2.47,3.45,28.78
2016-01-03 02:10:00,988.88,-2.93,271.09,-4.22,90.8,4.92,4.47,0.45,2.81,4.52,1272.63,2.92,3.65,27.01
2016-01-03 02:20:00,988.87,-2.93,271.09,-4.19,91.0,4.92,4.48,0.44,2.82,4.53,1272.61,2.68,3.57,31.72
2016-01-03 02:30:00,988.89,-2.9,271.12,-4.14,91.1,4.93,4.49,0.44,2.83,4.54,1272.49,2.36,2.89,28.64
2016-01-03 02:40:00,988.89,-2.87,271.16,-4.09,91.2,4.94,4.51,0.43,2.84,4.56,1272.31,2.39,3.01,27.19
2016-01-03 02:50:00,988.89,-2.84,271.18,-4.07,91.2,4.95,4.52,0.44,2.85,4.57,1272.19,2.72,3.21,29.88
2016-01-03 03:00:00,988.89,-2.79,271.24,-4.02,91.2,4.97,4.53,0.44,2.86,4.58,1271.94,2.23,3.01,27.79
2016-01-03 03:10:00,988.87,-2.73,271.3,-3.97,91.1,4.99,4.55,0.44,2.87,4.6,1271.62,2.58,3.45,34.33
2016-01-03 03:20:00,988.8,-2.67,271.36,-3.91,91.1,5.02,4.57,0.45,2.88,4.62,1271.23,2.66,3.37,34.98
2016-01-03 03:30:00,988.74,-2.64,271.4,-3.9,91.0,5.03,4.57,0.45,2.88,4.63,1271.02,2.74,3.45,31.86
2016-01-03 03:40:00,988.7,-2.55,271.49,-3.81,91.0,5.06,4.6,0.46,2.9,4.66,1270.55,2.69,3.49,31.05
2016-01-03 03:50:00,988.68,-2.5,271.55,-3.78,90.8,5.08,4.61,0.47,2.91,4.67,1270.25,2.68,3.49,29.95
2016-01-03 04:00:00,988.63,-2.43,271.62,-3.73,90.7,5.11,4.63,0.47,2.92,4.68,1269.86,2.64,3.09,29.78
2016-01-03 04:10:00,988.57,-2.36,271.69,-3.69,90.5,5.13,4.64,0.49,2.93,4.7,1269.46,2.77,3.49,33.99
2016-01-03 04:20:00,988.55,-2.33,271.72,-3.67,90.5,5.14,4.65,0.49,2.93,4.71,1269.29,2.06,2.56,27.5
2016-01-03 04:30:00,988.4,-2.29,271.78,-3.62,90.5,5.16,4.67,0.49,2.94,4.73,1268.88,1.92,2.36,28.66
2016-01-03 04:40:00,988.31,-2.24,271.83,-3.59,90.4,5.18,4.68,0.5,2.95,4.74,1268.53,1.73,2.12,31.29
2016-01-03 04:50:00,988.27,-2.17,271.91,-3.55,90.2,5.21,4.7,0.51,2.96,4.75,1268.15,1.67,2.1,29.4
2016-01-03 05:00:00,988.27,-2.08,272.0,-3.5,89.9,5.24,4.71,0.53,2.97,4.77,1267.71,1.14,1.64,29.13
2016-01-03 05:10:00,988.27,-2.0,272.08,-3.45,89.7,5.27,4.73,0.54,2.98,4.79,1267.33,1.26,1.72,40.35
2016-01-03 05:20:00,988.27,-1.93,272.15,-3.43,89.4,5.3,4.74,0.56,2.99,4.79,1267.0,1.07,1.48,41.19
2016-01-03 05:30:00,988.19,-1.94,272.15,-3.44,89.4,5.3,4.74,0.56,2.99,4.79,1266.93,1.17,1.68,41.52
2016-01-03 05:40:00,988.14,-1.96,272.13,-3.48,89.3,5.29,4.72,0.57,2.98,4.78,1266.99,1.38,1.66,32.5
2016-01-03 05:50:00,988.08,-2.0,272.1,-3.44,89.8,5.27,4.74,0.54,2.99,4.79,1267.07,1.57,1.94,34.41
2016-01-03 06:00:00,988.03,-2.0,272.1,-3.41,90.0,5.27,4.75,0.53,2.99,4.8,1267.01,1.61,2.28,32.49
2016-01-03 06:10:00,988.03,-2.0,272.1,-3.32,90.6,5.27,4.78,0.5,3.01,4.84,1267.0,1.36,1.88,32.75
2016-01-03 06:20:00,988.01,-2.01,272.09,-3.23,91.3,5.27,4.81,0.46,3.03,4.87,1266.99,1.3,2.0,27.55
2016-01-03 06:30:00,987.94,-1.99,272.11,-3.18,91.5,5.28,4.83,0.45,3.05,4.89,1266.81,1.46,1.84,33.33
2016-01-03 06:40:00,987.91,-2.03,272.08,-3.19,91.7,5.26,4.83,0.44,3.04,4.88,1266.95,1.43,1.72,31.76
2016-01-03 06:50:00,987.94,-2.05,272.05,-3.12,92.3,5.25,4.85,0.4,3.06,4.91,1267.08,1.09,1.54,26.64
2016-01-03 07:00:00,987.89,-2.02,272.09,-3.02,92.8,5.26,4.89,0.38,3.08,4.95,1266.86,1.32,1.96,23.9
2016-01-03 07:10:00,987.8,-2.03,272.09,-2.96,93.3,5.26,4.91,0.35,3.1,4.97,1266.78,1.12,1.76,13.6
2016-01-03 07:20:00,987.84,-2.0,272.11,-2.91,93.4,5.27,4.93,0.35,3.11,4.99,1266.67,1.15,1.88,9.07
2016-01-03 07:30:00,987.78,-2.09,272.02,-3.02,93.3,5.24,4.89,0.35,3.08,4.95,1267.05,1.71,2.2,19.19
2016-01-03 07:40:00,987.76,-2.02,272.09,-2.85,94.0,5.26,4.95,0.32,3.12,5.01,1266.69,1.19,1.8,61.25
2016-01-03 07:50:00,987.69,-1.91,272.21,-2.74,94.0,5.31,4.99,0.32,3.15,5.05,1266.04,0.67,1.44,71.6
2016-01-03 08:00:00,987.62,-1.91,272.21,-2.7,94.3,5.31,5.0,0.3,3.16,5.07,1265.97,0.96,2.04,107.2
2016-01-03 08:10:00,987.51,-1.78,272.35,-2.52,94.7,5.36,5.07,0.28,3.2,5.14,1265.19,0.6,1.28,96.6
2016-01-03 08:20:00,987.41,-1.83,272.32,-2.6,94.4,5.34,5.04,0.3,3.18,5.1,1265.29,1.51,2.6,134.0
2016-01-03 08:30:00,987.34,-1.8,272.35,-2.58,94.4,5.35,5.05,0.3,3.19,5.11,1265.07,0.89,1.68,107.1
2016-01-03 08:40:00,987.31,-1.8,272.35,-2.6,94.2,5.35,5.04,0.31,3.18,5.1,1265.03,1.36,2.68,121.1
2016-01-03 08:50:00,987.33,-1.75,272.4,-2.63,93.7,5.37,5.03,0.34,3.18,5.1,1264.83,0.92,1.58,96.0
2016-01-03 09:00:00,987.23,-1.75,272.41,-2.71,93.1,5.37,5.0,0.37,3.16,5.07,1264.7,0.92,1.68,73.0
2016-01-03 09:10:00,987.14,-1.73,272.43,-2.77,92.6,5.38,4.98,0.4,3.14,5.04,1264.52,1.0,2.2,97.9
2016-01-03 09:20:00,987.06,-1.69,272.48,-2.9,91.4,5.39,4.93,0.46,3.11,4.99,1264.25,2.05,3.37,114.8
2016-01-03 09:30:00,986.99,-1.63,272.55,-3.04,90.0,5.42,4.88,0.54,3.08,4.94,1263.88,1.75,3.25,111.9
2016-01-03 09:40:00,986.95,-1.58,272.6,-3.12,89.2,5.44,4.85,0.59,3.06,4.91,1263.65,1.84,3.25,117.0
2016-01-03 09:50:00,986.85,-1.53,272.66,-3.13,88.8,5.46,4.85,0.61,3.06,4.91,1263.28,1.73,3.21,118.5
2016-01-03 10:00:00,986.7,-1.48,272.72,-3.3,87.3,5.48,4.78,0.7,3.02,4.85,1262.87,2.37,4.13,130.2
2016-01-03 10:10:00,986.6,-1.39,272.82,-3.4,86.1,5.52,4.75,0.77,3.0,4.81,1262.34,2.13,4.73,135.2
2016-01-03 10:20:00,986.58,-1.4,272.81,-3.64,84.6,5.51,4.66,0.85,2.94,4.73,1262.41,3.06,4.65,136.2
2016-01-03 10:30:00,986.58,-1.34,272.87,-3.58,84.6,5.54,4.68,0.85,2.96,4.75,1262.11,2.17,3.65,137.9
2016-01-03 10:40:00,986.55,-1.27,272.95,-3.58,84.2,5.56,4.69,0.88,2.96,4.75,1261.75,2.54,3.93,128.2
2016-01-03 10:50:00,986.52,-1.22,273.0,-3.66,83.4,5.58,4.66,0.93,2.94,4.72,1261.5,2.35,3.97,133.5
2016-01-03 11:00:00,986.42,-1.15,273.08,-3.73,82.5,5.62,4.63,0.98,2.93,4.7,1261.04,2.9,4.89,125.9
2016-01-03 11:10:00,986.21,-1.07,273.18,-3.76,81.8,5.65,4.62,1.03,2.92,4.69,1260.41,2.67,4.25,124.3
2016-01-03 11:20:00,985.99,-0.97,273.29,-3.74,81.4,5.69,4.63,1.06,2.93,4.7,1259.68,2.55,4.29,120.3
2016-01-03 11:30:00,985.83,-0.87,273.4,-3.77,80.6,5.73,4.62,1.11,2.92,4.68,1259.02,2.87,4.33,133.8
2016-01-03 11:40:00,985.59,-0.77,273.53,-3.75,80.1,5.77,4.62,1.15,2.92,4.69,1258.23,2.44,3.93,138.8
2016-01-03 11:50:00,985.4,-0.71,273.6,-3.84,79.2,5.8,4.59,1.21,2.9,4.66,1257.72,3.58,5.29,149.4
2016-01-03 12:00:00,985.11,-0.62,273.72,-3.8,78.9,5.84,4.61,1.23,2.91,4.68,1256.92,3.29,5.39,137.0
2016-01-03 12:10:00,984.91,-0.27,274.08,-3.59,78.2,5.99,4.68,1.31,2.96,4.75,1255.04,2.73,4.45,144.3
2016-01-03 12:20:00,984.79,-0.23,274.13,-3.73,77.1,6.01,4.63,1.38,2.93,4.7,1254.72,3.3,5.13,130.8
2016-01-03 12:30:00,984.64,-0.27,274.1,-3.73,77.4,5.99,4.63,1.35,2.93,4.71,1254.74,2.59,4.03,153.4
2016-01-03 12:40:00,984.56,-0.23,274.15,-3.72,77.2,6.01,4.64,1.37,2.93,4.71,1254.43,2.34,4.09,144.3
2016-01-03 12:50:00,984.47,-0.19,274.2,-3.67,77.2,6.03,4.65,1.37,2.94,4.73,1254.1,2.41,4.39,147.5
2016-01-03 13:00:00,984.28,-0.23,274.17,-3.89,76.2,6.01,4.58,1.43,2.9,4.65,1254.08,3.09,4.81,136.2
2016-01-03 13:10:00,983.97,-0.14,274.29,-3.83,76.0,6.05,4.6,1.45,2.91,4.67,1253.26,2.52,4.53,152.5
2016-01-03 13:20:00,983.72,-0.12,274.32,-3.93,75.4,6.05,4.56,1.49,2.89,4.64,1252.89,2.95,4.73,137.4
2016-01-03 13:30:00,983.59,-0.07,274.38,-3.97,74.9,6.08,4.55,1.53,2.88,4.63,1252.5,2.97,5.13,140.8
2016-01-03 13:40:00,983.49,0.03,274.5,-3.86,74.9,6.12,4.59,1.54,2.91,4.66,1251.88,2.85,5.13,161.5
2016-01-03 13:50:00,983.46,-0.03,274.44,-4.05,74.2,6.1,4.52,1.57,2.87,4.6,1252.15,4.28,5.97,162.8
2016-01-03 14:00:00,983.39,-0.07,274.4,-4.13,74.0,6.08,4.5,1.58,2.85,4.57,1252.27,3.68,5.29,171.7
2016-01-03 14:10:00,983.24,-0.08,274.41,-4.09,74.2,6.07,4.51,1.57,2.86,4.58,1252.1,2.83,5.05,172.7
2016-01-03 14:20:00,983.0,-0.08,274.42,-4.06,74.4,6.07,4.52,1.55,2.86,4.6,1251.81,2.56,5.05,173.2
2016-01-03 14:30:00,982.86,-0.13,274.38,-4.19,74.0,6.05,4.48,1.57,2.84,4.55,1251.89,2.72,4.53,141.7
2016-01-03 14:40:00,982.74,-0.3,274.22,-4.35,74.0,5.97,4.42,1.55,2.8,4.5,1252.54,3.3,5.33,143.3
2016-01-03 14:50:00,982.65,-0.29,274.24,-4.32,74.1,5.98,4.43,1.55,2.81,4.51,1252.37,3.05,4.79,145.8
2016-01-03 15:00:00,982.51,-0.37,274.17,-4.43,73.9,5.95,4.39,1.55,2.79,4.47,1252.57,3.25,5.69,141.3
2016-01-03 15:10:00,982.38,-0.38,274.17,-4.3,74.7,5.94,4.44,1.5,2.81,4.52,1252.42,2.6,5.01,141.5
2016-01-03 15:20:00,982.31,-0.4,274.16,-4.37,74.4,5.93,4.41,1.52,2.8,4.49,1252.42,3.03,4.65,148.3
2016-01-03 15:30:00,982.26,-0.47,274.09,-4.43,74.4,5.9,4.39,1.51,2.79,4.47,1252.69,2.94,5.13,149.0
2016-01-03 15:40:00,982.13,-0.47,274.1,-4.35,74.9,5.9,4.42,1.48,2.8,4.5,1252.54,2.69,4.29,148.6
2016-01-03 15:50:00,982.01,-0.49,274.09,-4.3,75.3,5.89,4.44,1.46,2.82,4.52,1252.45,2.87,5.41,150.2
2016-01-03 16:00:00,981.99,-0.53,274.05,-4.34,75.3,5.87,4.42,1.45,2.81,4.5,1252.64,3.09,5.21,151.5
